ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
4500,1991,PhD,Married," ₹ 68,682.00 ",0.00,0.00,06-10-2013,56.00,919.00,0.00,505.00,99.00,30.00,45.00,1.00,4.00,9.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9739,1963,Graduation,Single," ₹ 34,377.00 ",0.00,1.00,19-01-2013,55.00,62.00,0.00,22.00,3.00,1.00,26.00,2.00,2.00,2.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10395,1986,Basic,Single," ₹ 8,940.00 ",1.00,0.00,22-08-2012,25.00,1.00,45.00,3.00,4.00,6.00,42.00,3.00,3.00,1.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1176,1973,Graduation,Married," ₹ 26,228.00 ",1.00,0.00,22-09-2013,50.00,2.00,6.00,4.00,3.00,1.00,9.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1627,1957,2n Cycle,Divorced," ₹ 77,297.00 ",0.00,0.00,26-01-2013,84.00,408.00,61.00,109.00,48.00,122.00,41.00,1.00,5.00,7.00,9.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
938,1981,Graduation,Married," ₹ 40,211.00 ",1.00,1.00,30-07-2013,30.00,51.00,1.00,7.00,2.00,1.00,25.00,2.00,2.00,1.00,2.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2740,1958,PhD,Widow," ₹ 33,438.00 ",1.00,1.00,22-09-2013,81.00,62.00,1.00,16.00,3.00,2.00,6.00,4.00,2.00,1.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
257,1959,PhD,Married," ₹ 75,032.00 ",0.00,1.00,28-04-2013,74.00,952.00,12.00,180.00,47.00,12.00,12.00,2.00,5.00,4.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4058,1955,PhD,Single," ₹ 61,284.00 ",0.00,0.00,12-10-2013,76.00,618.00,15.00,106.00,20.00,7.00,45.00,1.00,11.00,2.00,8.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7736,1986,Graduation,Married," ₹ 22,518.00 ",1.00,0.00,22-10-2012,36.00,11.00,7.00,12.00,2.00,2.00,27.00,2.00,2.00,1.00,2.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
8210,1975,Master,Married," ₹ 54,730.00 ",0.00,1.00,15-08-2013,64.00,318.00,3.00,17.00,4.00,7.00,56.00,5.00,4.00,1.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
833,1955,Master,Married," ₹ 38,452.00 ",1.00,1.00,30-03-2014,62.00,56.00,0.00,14.00,0.00,0.00,2.00,3.00,3.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6230,1971,Graduation,Divorced," ₹ 44,421.00 ",1.00,1.00,15-02-2013,53.00,110.00,5.00,59.00,7.00,1.00,7.00,5.00,5.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7325,1986,PhD,Married," ₹ 38,197.00 ",1.00,0.00,29-06-2013,86.00,23.00,0.00,11.00,2.00,1.00,3.00,1.00,1.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1307,1978,Graduation,Divorced," ₹ 41,986.00 ",0.00,1.00,09-02-2014,15.00,27.00,5.00,8.00,8.00,3.00,12.00,3.00,3.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1502,1983,Graduation,Married," ₹ 28,427.00 ",1.00,0.00,21-03-2013,67.00,18.00,3.00,19.00,3.00,3.00,6.00,2.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6211,1976,PhD,Married," ₹ 37,395.00 ",1.00,0.00,02-05-2014,47.00,18.00,0.00,9.00,0.00,1.00,11.00,1.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
843,1971,Graduation,Married," ₹ 64,722.00 ",1.00,0.00,26-05-2014,47.00,303.00,0.00,280.00,60.00,147.00,15.00,4.00,8.00,2.00,11.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4174,1956,Master,Married," ₹ 55,249.00 ",0.00,1.00,17-04-2014,81.00,97.00,1.00,19.00,2.00,0.00,11.00,1.00,2.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9757,1972,Graduation,Married," ₹ 84,906.00 ",0.00,0.00,04-10-2013,98.00,997.00,15.00,414.00,99.00,30.00,76.00,1.00,5.00,6.00,12.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,11.00,0.00
6918,1989,Graduation,Married," ₹ 28,691.00 ",1.00,0.00,04-07-2013,56.00,5.00,4.00,13.00,8.00,0.00,4.00,1.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
286,1952,Graduation,Single," ₹ 44,213.00 ",1.00,1.00,29-11-2013,48.00,95.00,11.00,35.00,0.00,4.00,7.00,4.00,2.00,1.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11086,1984,Basic,Single," ₹ 25,707.00 ",1.00,0.00,18-01-2014,18.00,1.00,6.00,2.00,3.00,6.00,3.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1921,1967,PhD,Married," ₹ 59,062.00 ",2.00,1.00,03-10-2013,74.00,46.00,1.00,12.00,3.00,0.00,9.00,2.00,2.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4138,1962,Graduation,Single," ₹ 76,624.00 ",0.00,1.00,24-05-2014,68.00,411.00,106.00,147.00,54.00,115.00,66.00,1.00,5.00,10.00,7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7718,1947,Master,Married," ₹ 66,000.00 ",0.00,0.00,20-04-2014,36.00,244.00,51.00,270.00,101.00,0.00,45.00,1.00,1.00,3.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1291,1978,PhD,Married," ₹ 27,683.00 ",1.00,0.00,04-08-2012,90.00,152.00,9.00,121.00,12.00,12.00,45.00,4.00,6.00,2.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6862,1971,Graduation,Divorced," ₹ 1,730.00 ",0.00,0.00,18-05-2014,65.00,1.00,1.00,3.00,1.00,1.00,1.00,15.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4136,1992,Basic,Single," ₹ 7,500.00 ",1.00,0.00,03-12-2012,63.00,10.00,17.00,18.00,8.00,26.00,40.00,4.00,3.00,2.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
803,1968,Graduation,Married," ₹ 40,521.00 ",1.00,1.00,05-04-2013,82.00,12.00,0.00,5.00,0.00,0.00,4.00,1.00,0.00,1.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4298,1973,PhD,Married," ₹ 20,427.00 ",1.00,0.00,24-03-2014,63.00,5.00,0.00,4.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10833,1975,Graduation,Married," ₹ 65,106.00 ",0.00,1.00,24-05-2014,55.00,790.00,19.00,133.00,12.00,0.00,19.00,3.00,8.00,3.00,13.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9606,1965,PhD,Married," ₹ 69,969.00 ",0.00,0.00,27-08-2013,64.00,882.00,29.00,514.00,38.00,29.00,44.00,1.00,4.00,2.00,6.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
8534,1952,Graduation,Married," ₹ 67,433.00 ",0.00,2.00,16-07-2013,51.00,615.00,28.00,259.00,12.00,48.00,30.00,4.00,6.00,5.00,13.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5153,1967,PhD,Married," ₹ 77,766.00 ",0.00,1.00,22-02-2013,97.00,1004.00,59.00,265.00,115.00,59.00,27.00,2.00,11.00,10.00,11.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
961,1972,Graduation,Married," ₹ 74,716.00 ",0.00,1.00,12-09-2013,92.00,133.00,27.00,421.00,13.00,195.00,71.00,2.00,7.00,3.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5011,1963,Graduation,Divorced," ₹ 68,118.00 ",0.00,1.00,18-10-2013,51.00,595.00,23.00,123.00,10.00,23.00,154.00,2.00,8.00,9.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6653,1970,PhD,Married," ₹ 55,158.00 ",1.00,1.00,30-07-2012,72.00,293.00,0.00,87.00,4.00,11.00,23.00,4.00,7.00,2.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
9094,1955,2n Cycle,Married," ₹ 62,972.00 ",0.00,1.00,03-08-2012,39.00,313.00,15.00,47.00,20.00,0.00,192.00,2.00,7.00,4.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
810,1975,Graduation,Married," ₹ 74,190.00 ",0.00,1.00,12-05-2014,49.00,151.00,81.00,86.00,168.00,91.00,64.00,2.00,4.00,2.00,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5493,1976,Graduation,Married," ₹ 39,356.00 ",1.00,1.00,19-03-2014,21.00,15.00,0.00,2.00,0.00,0.00,6.00,1.00,1.00,0.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2147,1969,Graduation,Married," ₹ 76,653.00 ",0.00,0.00,16-08-2013,91.00,736.00,63.00,946.00,219.00,189.00,126.00,1.00,4.00,7.00,11.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,0.00
5107,1973,PhD,Divorced," ₹ 35,860.00 ",1.00,1.00,19-05-2014,37.00,15.00,0.00,8.00,4.00,2.00,20.00,2.00,1.00,1.00,2.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3979,1983,PhD,Divorced," ₹ 90,687.00 ",0.00,0.00,22-05-2013,98.00,982.00,17.00,672.00,23.00,34.00,51.00,1.00,6.00,2.00,8.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
6049,1982,Master,Married," ₹ 73,450.00 ",0.00,0.00,05-12-2013,85.00,1142.00,51.00,415.00,90.00,69.00,37.00,1.00,7.00,8.00,11.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
8147,1960,Graduation,Married," ₹ 31,454.00 ",1.00,1.00,06-07-2013,40.00,28.00,0.00,11.00,0.00,0.00,9.00,3.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1857,1952,Graduation,Single," ₹ 47,139.00 ",1.00,1.00,06-03-2014,2.00,46.00,0.00,12.00,0.00,2.00,23.00,2.00,2.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3910,1975,Graduation,Divorced," ₹ 83,829.00 ",0.00,0.00,08-10-2013,78.00,897.00,161.00,430.00,186.00,161.00,27.00,0.00,4.00,7.00,6.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
5207,1963,PhD,Married," ₹ 53,378.00 ",1.00,1.00,24-09-2012,41.00,489.00,6.00,152.00,8.00,6.00,132.00,10.00,9.00,4.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
11114,1970,Graduation,Married," ₹ 19,656.00 ",1.00,0.00,08-02-2013,94.00,25.00,4.00,9.00,6.00,8.00,32.00,3.00,2.00,1.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5429,1948,PhD,Married," ₹ 45,579.00 ",0.00,1.00,20-08-2013,10.00,145.00,1.00,33.00,2.00,1.00,1.00,1.00,4.00,1.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9400,1958,2n Cycle,Single," ₹ 85,485.00 ",0.00,0.00,21-06-2014,73.00,630.00,26.00,611.00,44.00,18.00,54.00,1.00,6.00,6.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1740,1944,Graduation,Married," ₹ 55,956.00 ",0.00,0.00,07-04-2014,22.00,760.00,38.00,104.00,50.00,9.00,38.00,2.00,7.00,3.00,4.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7488,1963,Master,Single," ₹ 64,191.00 ",0.00,1.00,22-01-2013,30.00,420.00,15.00,186.00,151.00,38.00,15.00,3.00,5.00,3.00,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
195,1972,Graduation,Single," ₹ 38,808.00 ",1.00,0.00,26-08-2012,21.00,125.00,17.00,52.00,3.00,19.00,30.00,4.00,5.00,1.00,4.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
635,1966,Master,Married," ₹ 57,183.00 ",1.00,1.00,19-03-2013,51.00,464.00,5.00,64.00,7.00,0.00,70.00,8.00,9.00,1.00,7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7527,1968,Master,Divorced," ₹ 23,748.00 ",1.00,0.00,21-11-2012,97.00,6.00,6.00,29.00,12.00,15.00,8.00,3.00,2.00,1.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10319,1971,Graduation,Married," ₹ 66,303.00 ",0.00,1.00,26-02-2013,56.00,1090.00,12.00,96.00,16.00,12.00,60.00,4.00,3.00,4.00,11.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2296,1975,Master,Married," ₹ 37,368.00 ",1.00,0.00,16-12-2013,4.00,3.00,2.00,11.00,2.00,2.00,10.00,1.00,1.00,0.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10637,1964,Graduation,Married," ₹ 40,800.00 ",1.00,2.00,01-01-2013,77.00,24.00,0.00,27.00,8.00,30.00,10.00,2.00,3.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,0.00
2931,1978,Graduation,Divorced," ₹ 71,847.00 ",0.00,0.00,21-09-2012,95.00,737.00,21.00,106.00,55.00,63.00,210.00,0.00,6.00,7.00,9.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
907,1975,Graduation,Married," ₹ 46,149.00 ",0.00,1.00,29-11-2013,36.00,254.00,6.00,71.00,4.00,0.00,27.00,5.00,5.00,1.00,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3698,1983,Graduation,Married," ₹ 78,687.00 ",0.00,0.00,09-08-2012,13.00,817.00,185.00,687.00,145.00,55.00,241.00,1.00,4.00,6.00,8.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
9516,1971,2n Cycle,Divorced," ₹ 49,118.00 ",0.00,0.00,18-08-2012,90.00,620.00,54.00,239.00,99.00,98.00,119.00,2.00,9.00,7.00,10.00,7.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,11.00,1.00
679,1957,PhD,Married," ₹ 37,633.00 ",1.00,1.00,20-09-2012,49.00,13.00,4.00,20.00,0.00,0.00,1.00,2.00,1.00,0.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7384,1951,Master,Married," ₹ 39,767.00 ",0.00,0.00,21-07-2013,18.00,113.00,61.00,204.00,34.00,26.00,47.00,2.00,7.00,1.00,7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5043,1951,Basic,Married," ₹ 26,997.00 ",0.00,0.00,05-11-2012,89.00,7.00,23.00,78.00,133.00,49.00,144.00,2.00,4.00,2.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5267,1970,Graduation,Divorced," ₹ 33,986.00 ",1.00,0.00,14-03-2013,43.00,16.00,2.00,18.00,2.00,1.00,5.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
339,1972,PhD,Married," ₹ 57,091.00 ",0.00,1.00,23-11-2012,82.00,462.00,0.00,24.00,6.00,0.00,4.00,2.00,9.00,2.00,5.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2516,1969,2n Cycle,Married," ₹ 46,831.00 ",1.00,1.00,08-06-2013,84.00,22.00,2.00,10.00,6.00,4.00,34.00,2.00,1.00,2.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9010,1972,Master,Married," ₹ 83,151.00 ",0.00,0.00,10-02-2013,80.00,968.00,147.00,842.00,137.00,42.00,210.00,1.00,5.00,7.00,10.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
378,1971,Graduation,Married," ₹ 52,531.00 ",0.00,0.00,30-12-2012,68.00,283.00,112.00,151.00,51.00,72.00,125.00,2.00,7.00,2.00,10.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4808,1956,Graduation,Married," ₹ 15,759.00 ",0.00,0.00,05-09-2013,12.00,1.00,2.00,5.00,6.00,0.00,3.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5068,1971,Graduation,Single," ₹ 22,804.00 ",1.00,0.00,31-07-2013,75.00,14.00,1.00,7.00,2.00,1.00,1.00,1.00,2.00,0.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7628,1973,2n Cycle,Married," ₹ 43,050.00 ",1.00,0.00,18-03-2014,10.00,30.00,5.00,24.00,6.00,3.00,8.00,2.00,2.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7128,1977,PhD,Single," ₹ 42,997.00 ",1.00,1.00,07-12-2013,91.00,4.00,0.00,5.00,0.00,1.00,5.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2811,1963,PhD,Single," ₹ 48,918.00 ",1.00,1.00,12-04-2014,21.00,52.00,0.00,9.00,0.00,0.00,1.00,2.00,1.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3551,1954,Master,Married," ₹ 60,033.00 ",0.00,1.00,29-03-2014,28.00,62.00,1.00,57.00,19.00,11.00,48.00,2.00,2.00,1.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1663,1978,PhD,Married," ₹ 34,043.00 ",1.00,0.00,25-10-2013,97.00,20.00,2.00,14.00,3.00,0.00,10.00,1.00,2.00,0.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5543,1966,Graduation,Married," ₹ 57,811.00 ",0.00,1.00,24-06-2013,49.00,545.00,7.00,114.00,37.00,21.00,78.00,5.00,7.00,2.00,11.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1577,1946,Graduation,Married," ₹ 78,569.00 ",0.00,0.00,19-02-2014,14.00,558.00,79.00,622.00,207.00,175.00,95.00,1.00,4.00,6.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
10641,1978,Graduation,Single," ₹ 7,500.00 ",1.00,1.00,27-12-2012,5.00,6.00,5.00,4.00,13.00,4.00,25.00,4.00,2.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5336,1971,Master,Married," ₹ 1,57,733.00 ",1.00,0.00,04-06-2013,37.00,39.00,1.00,9.00,2.00,0.00,8.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6024,1953,Graduation,Married," ₹ 94,384.00 ",0.00,0.00,04-03-2013,62.00,1111.00,24.00,790.00,160.00,45.00,172.00,0.00,5.00,8.00,5.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
1878,1985,2n Cycle,Married," ₹ 23,148.00 ",0.00,0.00,18-02-2014,83.00,4.00,6.00,8.00,6.00,3.00,10.00,1.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3099,1970,Graduation,Divorced," ₹ 44,267.00 ",1.00,1.00,25-02-2013,48.00,183.00,5.00,65.00,3.00,5.00,49.00,5.00,5.00,2.00,4.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6055,1979,Graduation,Married," ₹ 71,626.00 ",0.00,0.00,01-11-2012,94.00,546.00,72.00,376.00,94.00,145.00,72.00,1.00,5.00,5.00,8.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5841,1966,Graduation,Married," ₹ 60,894.00 ",0.00,1.00,28-06-2013,61.00,606.00,7.00,155.00,10.00,0.00,54.00,5.00,10.00,3.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3972,1976,Graduation,Married," ₹ 50,200.00 ",1.00,1.00,03-04-2013,70.00,266.00,6.00,51.00,8.00,6.00,64.00,6.00,7.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4394,1965,PhD,Married," ₹ 81,051.00 ",0.00,0.00,23-05-2014,43.00,1142.00,29.00,249.00,38.00,29.00,14.00,1.00,5.00,5.00,12.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
5758,1982,Graduation,Married," ₹ 65,169.00 ",0.00,0.00,14-01-2014,23.00,1074.00,0.00,69.00,0.00,0.00,46.00,1.00,10.00,4.00,13.00,6.00,1.00,0.00,1.00,1.00,1.00,0.00,3.00,11.00,1.00
6658,1972,Graduation,Married," ₹ 59,868.00 ",0.00,1.00,22-07-2013,37.00,771.00,51.00,154.00,54.00,10.00,154.00,7.00,11.00,2.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4603,1960,PhD,Married," ₹ 65,695.00 ",0.00,1.00,31-01-2014,50.00,371.00,32.00,189.00,0.00,58.00,6.00,2.00,5.00,4.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8427,1956,Master,Single," ₹ 64,857.00 ",0.00,0.00,23-11-2012,78.00,556.00,14.00,717.00,210.00,0.00,43.00,1.00,7.00,5.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10260,1965,Master,Married," ₹ 45,143.00 ",0.00,1.00,26-08-2013,74.00,202.00,5.00,74.00,11.00,5.00,14.00,3.00,6.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7143,1955,2n Cycle,Married," ₹ 74,805.00 ",0.00,1.00,06-11-2013,14.00,209.00,162.00,209.00,41.00,162.00,37.00,5.00,4.00,7.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8789,1989,2n Cycle,Married," ₹ 59,060.00 ",1.00,0.00,11-01-2014,77.00,35.00,40.00,111.00,36.00,40.00,12.00,3.00,3.00,1.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6197,1962,PhD,Single," ₹ 27,238.00 ",1.00,1.00,20-04-2013,39.00,37.00,0.00,17.00,0.00,0.00,3.00,3.00,3.00,0.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4554,1965,Graduation,Married," ₹ 47,009.00 ",0.00,1.00,01-10-2013,89.00,171.00,45.00,73.00,59.00,10.00,90.00,4.00,3.00,2.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4937,1973,2n Cycle,Married," ₹ 46,094.00 ",1.00,1.00,10-06-2014,62.00,12.00,2.00,20.00,3.00,2.00,5.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1920,1972,Graduation,Married," ₹ 40,321.00 ",1.00,1.00,29-07-2013,59.00,44.00,4.00,21.00,6.00,0.00,27.00,2.00,3.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8749,1984,Graduation,Married," ₹ 37,235.00 ",1.00,0.00,01-02-2014,68.00,20.00,2.00,9.00,4.00,6.00,20.00,1.00,1.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1650,1960,Master,Married," ₹ 81,843.00 ",0.00,0.00,22-04-2013,13.00,779.00,86.00,537.00,34.00,69.00,138.00,1.00,5.00,9.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10377,1958,Master,Married," ₹ 46,692.00 ",0.00,1.00,06-06-2013,37.00,170.00,6.00,97.00,24.00,12.00,88.00,3.00,6.00,1.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9206,1968,Graduation,Married," ₹ 77,382.00 ",0.00,1.00,07-01-2014,36.00,491.00,48.00,231.00,112.00,105.00,134.00,2.00,5.00,7.00,12.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
10971,1977,Graduation,Single," ₹ 37,774.00 ",2.00,0.00,03-09-2012,28.00,173.00,8.00,107.00,7.00,2.00,176.00,4.00,7.00,2.00,3.00,9.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,1.00
6398,1974,Basic,Married," ₹ 18,393.00 ",1.00,0.00,29-03-2014,2.00,7.00,10.00,13.00,16.00,0.00,4.00,2.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9212,1962,Master,Married," ₹ 72,828.00 ",0.00,1.00,14-02-2013,17.00,1205.00,0.00,235.00,19.00,14.00,205.00,6.00,6.00,3.00,13.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7937,1982,Graduation,Married," ₹ 24,711.00 ",0.00,0.00,18-04-2014,86.00,10.00,7.00,25.00,6.00,3.00,7.00,1.00,3.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
